Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Alert Criteria,Event Type,Demand Loss (MW),Number of Customers Affected
9/7/2020,9:13 AM,9/8/2020,6:00 AM,Washington:,WECC,Complete operational failure or shut-down of the transmission and/or distribution of electrical system.,Natural Disaster,80,21000
9/7/2020,7:05 PM,9/8/2020,10:00 PM,"Oregon: Multnomah County, Washington County, Clackamas County, Marion County, Yamhill County, Polk County;",WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,2859,103000
9/8/2020,9:50 AM,9/8/2020,10:56 AM,Michigan: Ingham County;,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,265,0
9/9/2020,10:16 PM,9/11/2020,8:17 AM,Minnesota: Sherburne County;,MRO,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
9/9/2020,11:22 AM,9/9/2020,1:04 PM,Idaho:,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Natural Disaster,0,0
9/15/2020,10:00 PM,9/20/2020,3:00 PM,Alabama: Florida: Georgia: Mississippi:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Transmission Interruption,236,34096
9/15/2020,3:04 PM,9/15/2020,3:37 PM,North Dakota: South Dakota: Montana:,MRO,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
9/16/2020,7:00 AM,9/18/2020,6:00 AM,Florida: Escambia County;,FRCC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
9/16/2020,3:00 AM,9/21/2020,8:00 AM,Alabama: Baldwin County;,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,77600
9/16/2020,2:09 AM,9/16/2020,2:20 AM,Maine: Oxford County;,NPCC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
9/20/2020,8:01 PM,9/21/2020,3:44 PM,Oklahoma: Canadian County;,SPP RE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack,0,0
9/22/2020,10:02 AM,9/22/2020,12:58 PM,California:,WECC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.,System Operations,8,4350
9/23/2020,12:00 PM,9/23/2020,1:00 PM,New Jersey:,RF,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
9/26/2020,5:17 AM,9/26/2020,5:41 AM,Nevada: Clark County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Actual Physical Attack,26,13000
9/27/2020,6:27 PM,9/28/2020,3:17 PM,California:,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Natural Disaster,337,102267
9/30/2020,5:55 AM,9/30/2020,11:30 PM,Connecticut: Maine: Rhode Island: Massachusetts: New Hampshire: Vermont:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,155000
10/2/2020,7:30 PM,10/4/2020,6:30 AM,Virginia: Hanover County;,SERC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
10/7/2020,1:45 PM,10/7/2020,1:59 PM,Louisiana: Orleans Parish;,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,183,39089
10/7/2020,4:00 PM,Unknown,Unknown,New York: Onondaga County;,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,7500
10/7/2020,6:50 PM,10/9/2020,3:00 PM,Connecticut: Massachusetts: Maine: New Hampshire: Rhode Island: Vermont:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,186600
10/9/2020,10:44 AM,10/9/2020,10:25 PM,Colorado:,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
10/9/2020,8:00 PM,10/15/2020,7:00 AM,Louisiana:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,200,50000
10/9/2020,7:50 PM,10/11/2020,3:09 PM,"Louisiana: Acadia Parish, Beauregard Parish, Calcasieu Parish, Evangeline Parish, Iberia Parish, Rapides Parish, Vernon Parish, Avoyelles Parish, Grant Parish, Natchitoches Parish, St. Landry Parish, St. Mary Parish, St. Tammany Parish;",SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,132200
10/9/2020,5:30 PM,10/10/2020,6:00 PM,Louisiana: Texas: Arkansas: Mississippi:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,477966
10/9/2020,8:00 PM,10/10/2020,6:00 AM,Louisiana: Lafayette Parish;,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,50000
10/10/2020,11:10 PM,10/10/2020,11:15 PM,Washington: Oregon:,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
10/10/2020,8:05 AM,10/10/2020,12:00 PM,Oregon: Clackamas County;,WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
10/10/2020,2:22 AM,10/10/2020,5:00 AM,Louisiana: Lafayette Parish;,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,Severe Weather,0,0
10/12/2020,4:06 AM,10/12/2020,4:07 AM,Florida: Polk County;,FRCC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
10/13/2020,1:14 PM,10/14/2020,2:00 PM,"Washington: Whatcom County, King County, Pierce County, Thurston County, Kittitas County, Kitsap County;",WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,76000
10/14/2020,6:26 PM,10/15/2020,1:11 PM,Texas: Pecos County;,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,18,0
10/15/2020,11:43 PM,Unknown,Unknown,Washington: Walla Walla County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
10/15/2020,4:50 PM,Unknown,Unknown,Michigan:,RF,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
10/16/2020,2:00 PM,10/16/2020,4:00 PM,Kentucky:,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,62,0
10/20/2020,6:48 PM,10/20/2020,6:49 PM,Illinois: Massac County;,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
10/22/2020,8:00 AM,10/22/2020,8:01 AM,Idaho:,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
10/22/2020,10:48 PM,10/22/2020,11:34 PM,Florida: Pinellas County;,FRCC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
10/23/2020,3:42 PM,10/23/2020,11:11 PM,Ohio:,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
10/23/2020,3:46 PM,10/23/2020,11:03 PM,Texas: Harris County;,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,55506
10/24/2020,8:13 PM,10/24/2020,10:52 PM,Minnesota: Hennepin County;,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,1,4
10/25/2020,2:32 PM,10/27/2020,6:00 PM,California:,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,1218,370000
10/25/2020,3:25 AM,10/25/2020,3:45 AM,Wisconsin: Milwaukee County; Michigan:,MRO,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Suspicious Activity,0,0
10/26/2020,1:00 PM,11/7/2020,7:00 PM,"Oklahoma: Oklahoma County, Canadian County, Logan County, Cleveland County, Pottawatomie County;",SPP RE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,447000
10/26/2020,11:24 AM,10/27/2020,4:43 PM,"California: Los Angeles County, Riverside County, San Bernardino County, Orange County, Kern County, Ventura County;",WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,136833
10/26/2020,9:28 AM,10/26/2020,12:20 PM,Colorado:,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,75,13000
10/26/2020,10:00 AM,10/26/2020,10:15 AM,Kentucky:,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,64,0
10/27/2020,5:50 PM,Unknown,Unknown,Oklahoma:,SPP RE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,235000
10/28/2020,9:37 PM,11/2/2020,7:30 PM,Alabama: Florida: Mississippi: Georgia:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,253,35478
10/28/2020,6:00 PM,10/29/2020,1:15 AM,Louisiana:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,481268
10/28/2020,11:53 AM,10/28/2020,3:26 PM,Texas:,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
10/28/2020,10:28 AM,10/28/2020,10:29 AM,Texas:,TRE,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.,Severe Weather,0,0
10/28/2020,5:12 PM,10/29/2020,4:30 PM,"Louisiana: St. Tammany Parish, St. Mary Parish;",SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,72707
10/29/2020,8:15 AM,10/31/2020,6:45 PM,North Carolina: South Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,461580
10/29/2020,11:58 AM,10/29/2020,1:10 PM,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
10/29/2020,2:00 AM,10/31/2020,9:00 AM,"Alabama: Baldwin County, Butler County, Clarke County, Conecuh County, Escambia County, Lee County, Lowndes County, Macon County, Montgomery County, Pike County, Russell County, Tallapoosa County, Talladega County, Washington County, Monroe County; Florida: Escambia County, Okaloosa County, Walton County, Santa Rosa County;",SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,90000
11/1/2020,6:00 PM,11/1/2020,6:09 PM,Ohio:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,85677
11/1/2020,12:31 PM,11/1/2020,12:35 PM,California: Placer County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
11/2/2020,11:12 AM,11/2/2020,11:21 AM,Florida:,FRCC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
11/7/2020,5:40 PM,11/7/2020,10:10 PM,Colorado:,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
11/9/2020,12:00 PM,11/10/2020,9:45 AM,New Hampshire: Coos County;,NPCC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
11/10/2020,10:42 AM,11/10/2020,12:45 PM,Arizona: Maricopa County;,WECC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
11/13/2020,12:20 AM,11/13/2020,8:00 AM,Washington: Snohomish County;,WECC,Cyber event that could potentially impact electric power system adequacy or reliability.,System Operations,0,0
11/14/2020,7:40 AM,Unknown,Unknown,California: San Bernardino County;,WECC,Fuel supply emergencies that could impact electric power system adequacy or reliability.,Fuel Supply Deficiency,0,0
11/15/2020,3:08 PM,11/15/2020,10:30 PM,Ohio:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,123361
11/15/2020,2:52 PM,11/16/2020,5:59 AM,Ohio:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,96809
11/15/2020,12:30 PM,11/18/2020,9:44 AM,"Michigan: Huron County, Livingston County, Macomb County, Monroe County, Wayne County, Washtenaw County, Tuscola County, St. Clair County, Lapeer County, Oakland County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,150000
11/15/2020,3:37 PM,11/17/2020,12:15 PM,"Michigan: Iosco County, Oscoda County, Ogemaw County, Livingston County, Ionia County, Barry County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,57327
11/15/2020,11:05 PM,11/16/2020,5:00 AM,Connecticut: Massachusetts: Maine: New Hampshire: Rhode Island: Vermont:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,62408
11/15/2020,11:30 AM,11/16/2020,3:25 AM,Ohio: West Virginia: Virginia: Indiana:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,75000
11/18/2020,8:30 AM,11/18/2020,10:50 AM,Missouri: Jackson County;,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
11/18/2020,10:20 AM,11/18/2020,11:18 AM,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
11/20/2020,9:10 AM,11/20/2020,9:22 AM,Texas: Kentucky: Arizona: New Mexico: Oregon: Washington:,TRE,Cyber event that causes interruptions of electrical system operations.,System Operations,0,0
11/21/2020,11:59 AM,11/21/2020,12:59 PM,Nevada: Clark County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Actual Physical Attack,21,577
11/23/2020,5:50 AM,11/23/2020,7:27 AM,Wisconsin: Dane County;,MRO,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
11/30/2020,2:33 PM,11/30/2020,5:20 PM,Texas: El Paso County;,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
11/30/2020,4:24 PM,12/1/2020,2:25 PM,Massachusetts: Maine: Connecticut: Rhode Island: Vermont: New Hampshire:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,116000
12/1/2020,12:32 PM,12/1/2020,10:50 PM,Ohio:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,170190
12/3/2020,9:01 AM,12/3/2020,9:03 AM,Colorado:,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,89,0
12/3/2020,12:44 AM,12/5/2020,11:03 AM,California: San Diego County;,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,93,73000
12/3/2020,10:57 AM,12/4/2020,3:02 PM,"California: Kern County, Los Angeles County, Orange County, Riverside County, San Bernardino County, San Diego County, Tulare County, Ventura County;",WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,132,51686
12/5/2020,4:40 PM,Unknown,Unknown,Connecticut: Massachusetts: Maine: New Hampshire: Rhode Island: Vermont:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,271231
12/6/2020,9:45 AM,12/6/2020,5:00 PM,Pennsylvania:,RF,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
12/7/2020,6:10 PM,12/8/2020,9:09 PM,"California: Kern County, Los Angeles County, Orange County, Riverside County, San Bernardino County, Ventura County, Tulare County;",WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,286,76234
12/8/2020,9:43 AM,12/8/2020,10:33 AM,Michigan: Wayne County;,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
12/9/2020,1:20 PM,12/9/2020,2:30 PM,Missouri: Kansas:,MRO,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
12/10/2020,4:30 PM,12/12/2020,5:00 AM,Washington: King County;,WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
12/11/2020,10:51 PM,12/11/2020,11:57 PM,Texas: Harris County;,TRE,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
12/13/2020,6:47 AM,12/13/2020,7:36 AM,California:,WECC,"Uncontrolled loss of 200 Megawatts or more of firm system loads for 15 minutes or more from a single incident for entities with previous year's peak demand less than or equal to 3,000 Megawatts.",System Operations,298,159239
12/14/2020,11:00 AM,Unknown,Unknown,Idaho: Oregon:,WECC,Cyber event that could potentially impact electric power system adequacy or reliability.,Cyber Event,0,0
12/14/2020,5:01 PM,12/14/2020,5:34 PM,California:,WECC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
12/14/2020,1:30 AM,Unknown,Unknown,New Jersey: Pennsylvania: Maryland: Illinois: Delaware: District of Columbia:,RF,Cyber event that could potentially impact electric power system adequacy or reliability.,Cyber Event,0,0
12/16/2020,11:20 PM,12/17/2020,7:20 AM,Oklahoma:,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
12/17/2020,8:07 AM,12/17/2020,8:32 AM,California:,WECC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system.,Severe Weather,35,17000
12/17/2020,4:19 PM,12/17/2020,4:57 PM,Michigan: Wayne County;,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
12/18/2020,6:34 AM,12/18/2020,9:51 AM,Oregon: Clackamas County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
12/20/2020,5:06 AM,12/20/2020,5:22 AM,California: Los Angeles County;,WECC,Cyber event that could potentially impact electric power system adequacy or reliability.,Cyber Event,0,0
12/22/2020,2:20 AM,12/22/2020,2:21 AM,Washington: Pierce County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,0,2000
12/24/2020,11:40 PM,Unknown,Unknown,"Pennsylvania: Bucks County, Chester County, Delaware County, Montgomery County, Philadelphia County, York County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Distribution Interruption,0,68114
12/25/2020,3:51 AM,12/25/2020,3:52 AM,California:,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
12/25/2020,6:51 PM,12/25/2020,7:24 PM,Ohio: Kentucky:,RF,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
12/25/2020,7:55 AM,12/25/2020,4:45 PM,Connecticut: Maine: New Hampshire: Massachusetts: Rhode Island: Vermont:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,0,19000
12/28/2020,5:31 PM,12/29/2020,1:31 PM,Virginia:,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
